time in seconds, count in bar, beats in bar
98.73 , 4 , 4
99.1 , 1 , 4
99.47 , 2 , 4
99.84 , 3 , 4
100.21 , 4 , 4
100.58 , 1 , 4
100.95 , 2 , 4
101.32 , 3 , 4
101.69 , 4 , 4
102.06 , 1 , 4
102.44 , 2 , 4
102.82 , 3 , 4
103.2 , 4 , 4
103.58 , 1 , 4
103.96 , 2 , 4
104.34 , 3 , 4
104.72 , 4 , 4
105.1 , 1 , 4
105.47 , 2 , 4
105.84 , 3 , 4
106.21 , 4 , 4
106.58 , 1 , 4
106.95 , 2 , 4
107.32 , 3 , 4
107.69 , 4 , 4
108.07 , 1 , 4
108.45 , 2 , 4
108.83 , 3 , 4
109.21 , 4 , 4
109.59 , 1 , 4
109.97 , 2 , 4
110.34 , 3 , 4
110.71 , 4 , 4
111.08 , 1 , 4
111.45 , 2 , 4
111.82 , 3 , 4
112.19 , 4 , 4
112.56 , 1 , 4
112.93 , 2 , 4
113.3 , 3 , 4
113.68 , 4 , 4
114.06 , 1 , 4
114.44 , 2 , 4
114.82 , 3 , 4
115.2 , 4 , 4
115.58 , 1 , 4
115.96 , 2 , 4
