"timestamp","x","y","z"
"13431840544","-1.9547701","4.3778706","8.401199"
"13441720239","-2.0493944","4.465308","8.475462"
"13451607683","-2.0493944","4.465308","8.475462"
"13461495128","-2.0493944","4.465308","8.475462"
"13471382572","-2.0493944","4.465308","8.475462"
"13481270016","-2.0493944","4.465308","8.475462"
"13491157461","-2.0493944","4.465308","8.475462"
"13501044905","-1.9727368","4.4748907","8.523373"
"13510932350","-1.8781126","4.418595","8.590448"
"13520819794","-1.8876947","4.382662","8.734181"
"13530706988","-2.068559","4.3263664","8.810839"
"13540594183","-2.2673895","4.268873","8.762928"
"13550481377","-2.2578075","4.3347507","8.667106"
"13560368572","-2.1811497","4.438957","8.598833"
"13570256016","-2.0769434","4.599459","8.511395"
"13580143460","-1.9152435","4.7048635","8.4718685"
"13590030905","-1.8302015","4.579097","8.455099"
"13599918349","-1.9439901","4.5132194","8.512593"
"13609805794","-2.01945","4.5623283","8.597635"
"13619693238","-1.9535724","4.6210194","8.616799"
"13629580682","-1.8110371","4.6186237","8.53056"
"13639468127","-1.7451594","4.5982614","8.416771"
"13649347821","-1.6984462","4.6353927","8.340113"
"13659227516","-1.6888639","4.520406","8.417969"
"13669107211","-1.8134326","4.3670907","8.391618"
"13678986905","-1.9176391","4.2928286","8.487439"
"13688874350","-2.0601745","4.2545","8.525768"
"13698761794","-2.0877233","4.350322","8.47666"
"13708649238","-1.982319","4.465308","8.475462"
"13718536683","-1.8601458","4.4641104","8.446715"
"13728424127","-1.8313992","4.4629126","8.39042"
"13738311572","-1.821817","4.4425507","8.276631"
"13748199016","-1.784686","4.382662","8.114931"
"13758086460","-1.8038504","4.332355","7.9927583"
"13767973905","-1.843377","4.214973","7.8035097"
"13777861349","-1.9296168","4.163469","7.5950966"
"13787748794","-1.9487813","4.2353354","7.213006"
"13797636238","-1.9284191","4.5048347","6.6764026"
"13807523432","-1.9284191","4.877343","5.966121"
"13817410627","-1.7655215","5.315729","5.122887"
"13827297821","-1.5283619","5.7145886","4.2521043"
"13837185016","-1.3403112","5.8631124","3.3741345"
"13847072460","-1.682875","5.7433352","2.356025"
"13856959904","-1.4505066","5.1959515","1.6409528"
"13866847349","-1.4624842","4.804279","1.1426781"
"13876734793","-1.8074437","4.3299594","0.8144876"
"13886622237","-2.3308718","3.7550273","0.7366321"
"13896509682","-2.8842442","3.1226015","0.6587767"
"13906397126","-3.3046634","2.4111228","0.45874813"
"13916284571","-3.6783695","1.6613151","0.24913737"
