"timestamp","x","y","z"
"3027390635","1.2145447","0.58211905","9.718753"
"3037278136","0.98936284","0.951034","9.94154"
"3047165387","0.98936284","0.951034","9.94154"
"3057052638","0.98936284","0.951034","9.94154"
"3066939889","0.98936284","0.951034","9.94154"
"3076827140","0.98936284","0.951034","9.94154"
"3086714640","0.98936284","0.951034","9.94154"
"3096602141","0.9306718","0.5114503","10.03257"
"3106489642","0.92947406","0.3018395","10.14037"
"3116377143","0.9390563","0.33058614","10.149952"
"3126272144","1.0348783","0.44437483","10.052933"
"3136167145","1.0348783","0.5006703","9.947528"
"3146062146","1.0540427","0.6420078","9.850509"
"3155957146","1.063625","0.6791389","9.764269"
"3165844647","1.0827893","0.6971055","9.687611"
"3175732148","1.1498648","0.7917298","9.620536"
"3185619649","1.1402826","0.7821476","9.582207"
"3195507150","1.1019537","0.753401","9.620536"
"3205386901","1.0540427","0.76418096","9.649282"
"3215266653","0.96900064","0.6983033","9.706776"
"3225146404","0.9881651","0.6683589","9.65048"
"3235026155","1.0252961","0.6204479","9.631315"
"3244921406","1.0061316","0.6491945","9.640898"
"3254816656","1.0456583","0.7929276","9.62892"
"3264711907","1.0827893","0.7629832","9.591789"
"3274607158","1.0732071","0.74381876","9.591789"
"3284494659","1.0264939","0.73543435","9.678029"
"3294382160","0.96900064","0.7366321","9.753489"
"3304269661","0.951034","0.8204764","9.590591"
"3314157162","1.0073295","0.7522032","9.515131"
"3324044413","0.9965495","0.6180523","9.517527"
"3333931664","0.88276076","0.6396123","9.621734"
"3343818915","0.87437636","0.7665765","9.781037"
"3353706166","0.8468275","0.81568533","9.838531"
"3363593667","0.91390294","0.9678029","9.749895"
"3373481168","0.98936284","0.97498953","9.597777"
"3383368668","0.99774724","0.81927866","9.46722"
"3393256169","0.94983625","0.71507215","9.55346"
"3403135921","0.86479414","0.75579655","9.715159"
"3413015672","0.8276631","0.881563","9.799004"
"3422895423","0.88515633","0.95822066","9.759478"
"3432775174","0.951034","0.7941254","9.695995"
"3442670425","0.90312296","0.6791389","9.716357"
"3452565676","0.8073009","0.62284344","9.754686"
"3462460926","0.84562975","0.614459","9.888837"
"3472356177","0.79891646","0.6827322","9.906804"
"3482243428","0.87437636","0.6995011","9.791818"
"3492130679","0.9594184","0.61206347","9.727138"
"3502017930","0.9210896","0.52702135","9.794213"
"3511905181","0.8552119","0.5378013","9.880453"
"3521785182","0.89354074","0.64320564","9.840926"
"3531665183","0.9881651","0.72704995","9.763071"
"3541545184","1.0073295","0.72704995","9.753489"
"3551425186","1.0061316","0.63122785","9.754686"
"3561320186","0.94983625","0.5952946","9.869673"
"3571215187","0.94983625","0.6240412","9.888837"
"3581110188","0.97858286","0.70069885","9.849311"
"3591005189","0.9881651","0.7474121","9.782235"
"3600884940","1.0348783","0.73543435","9.678029"
"3610764691","0.96900064","0.6983033","9.716357"
"3620644442","0.94025403","0.6695567","9.697193"
"3630524193","0.94983625","0.72704995","9.724742"
"3640419444","0.9881651","0.76418096","9.630117"
"3650314695","1.0157139","0.7342366","9.563043"
"3660209945","1.0061316","0.6959078","9.573822"
"3670105196","0.9594184","0.6491945","9.679227"
"3679992447","0.9115074","0.60248125","9.688808"
"3689879698","0.9019252","0.6396123","9.640898"
"3699766949","0.96900064","0.6671611","9.592987"
"3709654200","1.0252961","0.65757895","9.554658"
"3719541701","0.96900064","0.66596335","9.497165"
"3729429202","0.94863844","0.61685455","9.412123"
"3739316703","0.9965495","0.57732797","9.374991"
"3749204204","0.97738504","0.6060746","9.336662"
"3759091705","0.97738504","0.6539856","9.317498"
"3768979206","0.9210896","0.6527878","9.260005"
"3778866707","0.8911452","0.5749324","9.136634"
"3788754208","0.8719808","0.5258236","9.042009"
"3798633959","0.79652095","0.56295466","8.974935"
"3808513710","0.7102811","0.5210325","8.766521"
"3818393461","0.6156568","0.47911033","8.462286"
"3828273212","0.56774575","0.523428","8.214347"
"3838168213","0.5198347","0.54738355","7.8993316"
"3848063214","0.57613015","0.4958792","7.662172"
"3857958215","0.7174677","0.30423507","7.693314"
"3867853215","0.8204764","0.075459875","7.7735653"
"3877740716","0.8863541","-0.14253533","8.004736"
"3887628217","0.8564097","-0.34975055","8.226324"
"3897515718","0.8288609","-0.3856838","8.389222"
"3907403219","0.86599195","-0.32819057","8.4263525"
"3917290720","0.91390294","-0.30064175","8.349695"
"3927178221","0.8755741","-0.31142172","8.245489"
"3937065722","0.7713676","-0.2718951","8.311366"
"3946953223","0.6971055","-0.20481966","8.291004"
"3956840724","0.6587767","-0.1784686","8.100558"
"3966728225","0.6587767","-0.05749324","7.869387"
"3976615726","0.6875233","0.09222874","7.6106677"
"3986503227","0.5641524","0.12696424","7.362728"
"3996390728","0.4958792","-0.07785543","7.089635"
"4006278229","0.45755038","-0.27069733","7.0057907"
"4016165730","0.38089272","-0.43479264","6.951891"
"4026053231","0.3222017","-0.64679897","6.8680468"
"4035940482","0.20841299","-0.753401","6.77462"
"4045827733","0.04551548","-1.0109228","6.8728375"
"4055714984","-0.39047492","-1.3127623","7.143535"
"4065602235","-0.76178545","-1.4948242","7.078855"
"4075489736","-0.8863541","-1.7571372","6.8057623"
"4085377237","-0.812092","-1.9547701","6.3997164"
"4095264737","-0.7282477","-2.093712","6.1158433"
"4105152238","-0.8528164","-2.1080854","5.7924438"
"4115039739","-0.9857695","-2.0649655","5.410353"
"4124927240","-1.042065","-2.1032944","5.411551"
"4134814741","-1.298389","-2.1835454","5.7732797"
"4144702242","-1.8457725","-2.147612","6.143392"
"4154589743","-2.3117073","-2.4482539","6.5266805"
"4164477244","-2.7596755","-3.1010416","7.030944"
"4174364745","-3.2184236","-4.0520754","7.433397"
"4184252246","-3.7430494","-4.909683","7.757994"
"4194139497","-4.153887","-5.5373178","8.051449"
"4204026748","-4.589877","-5.6570954","8.223928"
"4213913999","-4.835421","-5.5744486","7.9843736"
"4223801250","-4.8162565","-5.4163423","7.677743"
"4233688751","-4.93843","-5.2977624","7.875376"
"4243576252","-5.4307156","-5.327707","7.704094"
"4253463753","-5.8679037","-5.4894066","7.7340384"
"4263351254","-6.285928","-5.8415527","7.8622007"
"4273238755","-6.66682","-6.2116656","8.047855"
"4283126256","-6.950693","-6.202083","7.9328694"
"4293013757","-7.0908327","-5.9864836","8.233511"
"4302901258","-7.3375745","-5.984088","8.337717"
"4312788759","-7.6214476","-5.9182105","8.241896"
"4322676260","-7.7915316","-5.798433","7.896936"
"4332563760","-7.725654","-5.6343374","7.3423657"
"4342451261","-7.5364056","-5.7002153","7.4777145"
"4352338762","-7.565152","-5.948155","7.5471854"
"4362226263","-7.821476","-5.9170127","7.6801386"
"4372113764","-8.210753","-6.293114","8.112535"
"4382001265","-8.629974","-6.80696","8.30897"
"4391888516","-8.990505","-7.035735","8.320949"
"4401775767","-9.028834","-6.992615","7.987967"
"4411663018","-8.950978","-6.545845","7.7148743"
"4421550269","-8.759335","-5.8798814","7.381892"
"4431437770","-8.64315","-5.349267","7.041724"
