time in seconds, count in bar, beats in bar
102.65 , 2 , 4
103.03 , 3 , 4
103.41 , 4 , 4
103.8 , 1 , 4
104.19 , 2 , 4
104.58 , 3 , 4
104.97 , 4 , 4
105.36 , 1 , 4
105.75 , 2 , 4
106.14 , 3 , 4
106.53 , 4 , 4
106.92 , 1 , 4
107.31 , 2 , 4
107.7 , 3 , 4
108.09 , 4 , 4
108.47 , 1 , 4
108.85 , 2 , 4
109.23 , 3 , 4
109.61 , 4 , 4
109.99 , 1 , 4
110.38 , 2 , 4
110.77 , 3 , 4
111.16 , 4 , 4
111.55 , 1 , 4
111.94 , 2 , 4
112.33 , 3 , 4
112.72 , 4 , 4
113.11 , 1 , 4
113.5 , 2 , 4
113.89 , 3 , 4
114.28 , 4 , 4
114.67 , 1 , 4
115.05 , 2 , 4
115.43 , 3 , 4
115.81 , 4 , 4
116.19 , 1 , 4
116.57 , 2 , 4
116.95 , 3 , 4
117.34 , 4 , 4
117.76 , 1 , 4
118.21 , 2 , 4
118.66 , 3 , 4
119.11 , 4 , 4
119.58 , 1 , 4
120.03 , 2 , 4
120.48 , 3 , 4
120.93 , 4 , 4
121.4 , 1 , 4
121.85 , 2 , 4
122.3 , 3 , 4
122.75 , 4 , 4
123.2 , 1 , 4
123.65 , 2 , 4
124.07 , 3 , 4
124.49 , 4 , 4
124.87 , 1 , 4
125.25 , 2 , 4
125.63 , 3 , 4
126.01 , 4 , 4
126.39 , 1 , 4
126.77 , 2 , 4
127.16 , 3 , 4
127.55 , 4 , 4
127.94 , 1 , 4
128.33 , 2 , 4
128.72 , 3 , 4
129.11 , 4 , 4
129.5 , 1 , 4
129.88 , 2 , 4
130.26 , 3 , 4
130.64 , 4 , 4
131.02 , 1 , 4
131.41 , 2 , 4
131.8 , 3 , 4
132.19 , 4 , 4
132.58 , 1 , 4
132.97 , 2 , 4
133.36 , 3 , 4
133.74 , 4 , 4
134.12 , 1 , 4
134.5 , 2 , 4
134.88 , 3 , 4
135.26 , 4 , 4
135.64 , 1 , 4
136.02 , 2 , 4
136.4 , 3 , 4
136.78 , 4 , 4
137.16 , 1 , 4
137.54 , 2 , 4
137.92 , 3 , 4
138.3 , 4 , 4
138.68 , 1 , 4
139.07 , 2 , 4
139.46 , 3 , 4
139.85 , 4 , 4
140.24 , 1 , 4
140.63 , 2 , 4
141.02 , 3 , 4
141.4 , 4 , 4
141.78 , 1 , 4
142.16 , 2 , 4
142.54 , 3 , 4
142.91 , 4 , 4
143.28 , 1 , 4
143.65 , 2 , 4
144.02 , 3 , 4
144.41 , 4 , 4
144.8 , 1 , 4
145.19 , 2 , 4
145.58 , 3 , 4
145.97 , 4 , 4
146.36 , 1 , 4
146.74 , 2 , 4
147.12 , 3 , 4
147.5 , 4 , 4
147.88 , 1 , 4
148.26 , 2 , 4
148.64 , 3 , 4
149.02 , 4 , 4
149.4 , 1 , 4
149.78 , 2 , 4
150.16 , 3 , 4
150.54 , 4 , 4
150.93 , 1 , 4
151.32 , 2 , 4
151.71 , 3 , 4
152.09 , 4 , 4
152.47 , 1 , 4
152.85 , 2 , 4
153.23 , 3 , 4
153.61 , 4 , 4
153.99 , 1 , 4
154.37 , 2 , 4
154.74 , 3 , 4
155.11 , 4 , 4
155.48 , 1 , 4
155.85 , 2 , 4
156.23 , 3 , 4
156.61 , 4 , 4
156.99 , 1 , 4
157.38 , 2 , 4
157.77 , 3 , 4
158.16 , 4 , 4
158.54 , 1 , 4
158.92 , 2 , 4
159.3 , 3 , 4
159.68 , 4 , 4
160.06 , 1 , 4
160.44 , 2 , 4
160.82 , 3 , 4
161.2 , 4 , 4
161.59 , 1 , 4
161.98 , 2 , 4
162.37 , 3 , 4
162.76 , 4 , 4
163.15 , 1 , 4
163.54 , 2 , 4
163.92 , 3 , 4
164.3 , 4 , 4
164.68 , 1 , 4
165.06 , 2 , 4
165.44 , 3 , 4
165.82 , 4 , 4
166.2 , 1 , 4
