time in seconds, count in bar, beats in bar
0.72 , 1 , 3
1.64 , 2 , 3
2.56 , 3 , 3
3.48 , 1 , 3
4.4 , 2 , 3
5.32 , 3 , 3
6.24 , 1 , 3
7.16 , 2 , 3
8.08 , 3 , 3
9 , 1 , 3
9.92 , 2 , 3
10.84 , 3 , 3
11.76 , 1 , 3
12.68 , 2 , 3
13.6 , 3 , 3
14.52 , 1 , 3
15.44 , 2 , 3
16.36 , 3 , 3
17.28 , 1 , 3
18.2 , 2 , 3
19.12 , 3 , 3
20.04 , 1 , 3
20.96 , 2 , 3
21.88 , 3 , 3
22.8 , 1 , 3
23.72 , 2 , 3
24.64 , 3 , 3
25.56 , 1 , 3
26.48 , 2 , 3
27.4 , 3 , 3
28.32 , 1 , 3
29.24 , 2 , 3
30.16 , 3 , 3
31.08 , 1 , 4
32 , 2 , 4
32.92 , 3 , 4
33.84 , 4 , 4
34.76 , 1 , 4
35.68 , 2 , 4
36.6 , 3 , 4
37.52 , 4 , 4
38.46 , 1 , 4
39.38 , 2 , 4
40.3 , 3 , 4
41.22 , 4 , 4
42.14 , 1 , 4
43.06 , 2 , 4
43.98 , 3 , 4
44.9 , 4 , 4
45.84 , 1 , 4
46.76 , 2 , 4
47.68 , 3 , 4
48.6 , 4 , 4
49.52 , 1 , 3
50.44 , 2 , 3
51.36 , 3 , 3
52.28 , 1 , 4
53.2 , 2 , 4
54.12 , 3 , 4
55.04 , 4 , 4
55.96 , 1 , 4
56.88 , 2 , 4
57.8 , 3 , 4
58.72 , 4 , 4
59.64 , 1 , 4
60.56 , 2 , 4
61.48 , 3 , 4
62.4 , 4 , 4
63.32 , 1 , 4
64.24 , 2 , 4
65.16 , 3 , 4
66.08 , 4 , 4
67 , 1 , 4
67.92 , 2 , 4
68.84 , 3 , 4
69.76 , 4 , 4
70.68 , 1 , 3
71.6 , 2 , 3
72.52 , 3 , 3
73.44 , 1 , 3
74.36 , 2 , 3
75.28 , 3 , 3
76.17 , 1 , 3
77.06 , 2 , 3
77.93 , 3 , 3
78.8 , 1 , 3
79.67 , 2 , 3
80.54 , 3 , 3
81.41 , 1 , 4
82.28 , 2 , 4
83.15 , 3 , 4
84.02 , 4 , 4
84.89 , 1 , 4
85.76 , 2 , 4
86.63 , 3 , 4
87.52 , 4 , 4
88.41 , 1 , 4
89.3 , 2 , 4
90.19 , 3 , 4
91.08 , 4 , 4
92 , 1 , 4
92.92 , 2 , 4
93.84 , 3 , 4
94.76 , 4 , 4
95.68 , 1 , 4
96.6 , 2 , 4
97.52 , 3 , 4
98.44 , 4 , 4
99.36 , 1 , 4
100.28 , 2 , 4
101.2 , 3 , 4
102.12 , 4 , 4
103.04 , 1 , 4
103.96 , 2 , 4
104.88 , 3 , 4
105.8 , 4 , 4
106.72 , 1 , 4
107.64 , 2 , 4
108.56 , 3 , 4
109.48 , 4 , 4
110.4 , 1 , 4
111.32 , 2 , 4
112.24 , 3 , 4
113.16 , 4 , 4
114.08 , 1 , 4
115 , 2 , 4
115.92 , 3 , 4
116.84 , 4 , 4
117.76 , 1 , 4
118.68 , 2 , 4
119.62 , 3 , 4
120.54 , 4 , 4
121.46 , 1 , 4
122.38 , 2 , 4
123.3 , 3 , 4
124.22 , 4 , 4
125.14 , 1 , 4
126.06 , 2 , 4
126.98 , 3 , 4
127.9 , 4 , 4
128.82 , 1 , 4
129.74 , 2 , 4
130.66 , 3 , 4
131.58 , 4 , 4
132.5 , 1 , 4
