time in seconds, count in bar, beats in bar
263.94 , 1 , 4
264.63 , 2 , 4
265.3 , 3 , 4
265.99 , 4 , 4
266.68 , 1 , 4
267.37 , 2 , 4
268.06 , 3 , 4
268.75 , 4 , 4
269.44 , 1 , 4
270.13 , 2 , 4
270.82 , 3 , 4
271.51 , 4 , 4
272.2 , 1 , 4
272.89 , 2 , 4
273.58 , 3 , 4
274.27 , 4 , 4
274.96 , 1 , 4
275.65 , 2 , 4
276.34 , 3 , 4
277.03 , 4 , 4
277.72 , 1 , 4
278.41 , 2 , 4
279.1 , 3 , 4
279.79 , 4 , 4
280.48 , 1 , 4
281.17 , 2 , 4
281.86 , 3 , 4
282.55 , 4 , 4
283.24 , 1 , 4
283.93 , 2 , 4
284.62 , 3 , 4
285.31 , 4 , 4
286 , 1 , 4
286.69 , 2 , 4
287.38 , 3 , 4
288.07 , 4 , 4
288.76 , 1 , 4
289.45 , 2 , 4
290.14 , 3 , 4
290.83 , 4 , 4
291.52 , 1 , 4
292.21 , 2 , 4
292.9 , 3 , 4
293.59 , 4 , 4
294.28 , 1 , 4
294.97 , 2 , 4
295.66 , 3 , 4
296.35 , 4 , 4
297.04 , 1 , 4
297.73 , 2 , 4
298.42 , 3 , 4
299.11 , 4 , 4
299.8 , 1 , 4
300.49 , 2 , 4
301.18 , 3 , 4
301.87 , 4 , 4
302.56 , 1 , 4
303.25 , 2 , 4
303.94 , 3 , 4
304.63 , 4 , 4
305.32 , 1 , 4
306.01 , 2 , 4
306.7 , 3 , 4
307.39 , 4 , 4
308.08 , 1 , 4
308.77 , 2 , 4
309.46 , 3 , 4
310.15 , 4 , 4
310.84 , 1 , 4
311.53 , 2 , 4
312.22 , 3 , 4
312.91 , 4 , 4
313.6 , 1 , 4
314.29 , 2 , 4
314.96 , 3 , 4
315.63 , 4 , 4
316.3 , 1 , 4
316.97 , 2 , 4
317.64 , 3 , 4
318.31 , 4 , 4
318.98 , 1 , 4
319.65 , 2 , 4
320.34 , 3 , 4
321.03 , 4 , 4
321.72 , 1 , 4
322.39 , 2 , 4
323.06 , 3 , 4
323.73 , 4 , 4
324.4 , 1 , 4
325.07 , 2 , 4
325.74 , 3 , 4
326.41 , 4 , 4
327.08 , 1 , 4
327.75 , 2 , 4
328.42 , 3 , 4
329.09 , 4 , 4
329.78 , 1 , 4
330.47 , 2 , 4
331.16 , 3 , 4
331.85 , 4 , 4
332.54 , 1 , 4
