time in seconds, count in bar, beats in bar
243.79 , 4 , 4
244.71 , 1 , 4
245.63 , 2 , 4
246.57 , 3 , 4
247.51 , 4 , 4
248.43 , 1 , 4
249.35 , 2 , 4
250.27 , 3 , 4
251.19 , 4 , 4
252.11 , 1 , 4
253.03 , 2 , 4
253.95 , 3 , 4
254.87 , 4 , 4
255.79 , 1 , 4
256.71 , 2 , 4
257.63 , 3 , 4
258.55 , 4 , 4
259.47 , 1 , 4
260.39 , 2 , 4
261.31 , 3 , 4
262.23 , 4 , 4
263.15 , 1 , 4
264.07 , 2 , 4
264.99 , 3 , 4
265.93 , 4 , 4
266.87 , 1 , 4
267.81 , 2 , 4
268.75 , 3 , 4
269.67 , 4 , 4
270.59 , 1 , 4
271.51 , 2 , 4
272.43 , 3 , 4
273.35 , 4 , 4
274.27 , 1 , 4
275.19 , 2 , 4
276.11 , 3 , 4
277.03 , 4 , 4
277.95 , 1 , 4
278.87 , 2 , 4
279.79 , 3 , 4
280.71 , 4 , 4
281.63 , 1 , 4
282.55 , 2 , 4
283.49 , 3 , 4
284.43 , 4 , 4
285.37 , 1 , 4
286.31 , 2 , 4
287.25 , 3 , 4
288.19 , 4 , 4
289.13 , 1 , 4
290.07 , 2 , 4
291.01 , 3 , 4
291.93 , 4 , 4
292.85 , 1 , 4
293.77 , 2 , 4
294.71 , 3 , 4
295.65 , 4 , 4
296.59 , 1 , 4
297.53 , 2 , 4
298.47 , 3 , 4
299.39 , 4 , 4
300.31 , 1 , 4
301.23 , 2 , 4
302.15 , 3 , 4
303.07 , 4 , 4
303.99 , 1 , 4
304.91 , 2 , 4
305.83 , 3 , 4
306.75 , 4 , 4
307.67 , 1 , 4
308.59 , 2 , 4
309.51 , 3 , 4
310.43 , 4 , 4
311.35 , 1 , 4
312.27 , 2 , 4
313.19 , 3 , 4
314.11 , 4 , 4
315.03 , 1 , 4
315.95 , 2 , 4
316.87 , 3 , 4
317.79 , 4 , 4
318.71 , 1 , 4
319.63 , 2 , 4
320.55 , 3 , 4
321.47 , 4 , 4
322.39 , 1 , 4
323.33 , 2 , 4
324.27 , 3 , 4
325.21 , 4 , 4
326.15 , 1 , 4
327.09 , 2 , 4
328.01 , 3 , 4
328.93 , 4 , 4
329.85 , 1 , 4
330.77 , 2 , 4
331.69 , 3 , 4
332.61 , 4 , 4
333.53 , 1 , 4
334.45 , 2 , 4
335.37 , 3 , 4
336.29 , 4 , 4
337.21 , 1 , 4
338.13 , 2 , 4
339.05 , 3 , 4
339.97 , 4 , 4
340.89 , 1 , 4
341.81 , 2 , 4
342.73 , 3 , 4
343.65 , 4 , 4
344.57 , 1 , 4
345.49 , 2 , 4
