time in seconds, count in bar, beats in bar
75.35 , 3 , 4
75.81 , 4 , 4
76.27 , 1 , 4
76.73 , 2 , 4
77.19 , 3 , 4
77.65 , 4 , 4
78.11 , 1 , 4
78.57 , 2 , 4
79.03 , 3 , 4
79.49 , 4 , 4
79.95 , 1 , 4
80.41 , 2 , 4
80.87 , 3 , 4
81.33 , 4 , 4
81.79 , 1 , 4
82.25 , 2 , 4
82.71 , 3 , 4
83.17 , 4 , 4
83.63 , 1 , 4
84.09 , 2 , 4
84.55 , 3 , 4
85.01 , 4 , 4
85.47 , 1 , 4
85.93 , 2 , 4
86.39 , 3 , 4
86.85 , 4 , 4
87.31 , 1 , 4
87.77 , 2 , 4
88.23 , 3 , 4
88.69 , 4 , 4
89.15 , 1 , 4
89.61 , 2 , 4
90.08 , 3 , 4
90.55 , 4 , 4
91.02 , 1 , 4
91.49 , 2 , 4
91.95 , 3 , 4
92.41 , 4 , 4
92.87 , 1 , 4
93.33 , 2 , 4
93.79 , 3 , 4
94.25 , 4 , 4
94.71 , 1 , 4
95.17 , 2 , 4
95.63 , 3 , 4
96.09 , 4 , 4
96.55 , 1 , 4
97.01 , 2 , 4
97.47 , 3 , 4
97.93 , 4 , 4
98.39 , 1 , 4
98.85 , 2 , 4
99.31 , 3 , 4
99.77 , 4 , 4
100.23 , 1 , 4
100.69 , 2 , 4
101.15 , 3 , 4
101.61 , 4 , 4
102.07 , 1 , 4
102.53 , 2 , 4
103 , 3 , 4
103.47 , 4 , 4
103.93 , 1 , 4
104.39 , 2 , 4
104.85 , 3 , 4
105.31 , 4 , 4
105.77 , 1 , 4
106.23 , 2 , 4
106.69 , 3 , 4
107.15 , 4 , 4
107.61 , 1 , 4
108.08 , 2 , 4
108.55 , 3 , 4
109.01 , 4 , 4
109.47 , 1 , 4
109.93 , 2 , 4
110.39 , 3 , 4
110.85 , 4 , 4
111.31 , 1 , 4
111.77 , 2 , 4
112.23 , 3 , 4
112.69 , 4 , 4
113.15 , 1 , 4
113.61 , 2 , 4
114.07 , 3 , 4
114.53 , 4 , 4
114.99 , 1 , 4
115.46 , 2 , 4
115.93 , 3 , 4
116.4 , 4 , 4
116.86 , 1 , 4
117.32 , 2 , 4
117.78 , 3 , 4
118.24 , 4 , 4
118.7 , 1 , 4
119.16 , 2 , 4
119.62 , 3 , 4
120.08 , 4 , 4
120.54 , 1 , 4
121 , 2 , 4
121.46 , 3 , 4
121.92 , 4 , 4
122.38 , 1 , 4
122.84 , 2 , 4
123.31 , 3 , 4
123.78 , 4 , 4
124.25 , 1 , 4
124.72 , 2 , 4
125.19 , 3 , 4
125.66 , 4 , 4
126.13 , 1 , 4
126.6 , 2 , 4
127.07 , 3 , 4
127.53 , 4 , 4
127.99 , 1 , 4
128.45 , 2 , 4
128.91 , 3 , 4
129.37 , 4 , 4
129.84 , 1 , 4
130.31 , 2 , 4
130.78 , 3 , 4
131.25 , 4 , 4
131.72 , 1 , 4
132.19 , 2 , 4
132.66 , 3 , 4
133.12 , 4 , 4
133.58 , 1 , 4
134.04 , 2 , 4
134.5 , 3 , 4
134.96 , 4 , 4
135.42 , 1 , 4
135.88 , 2 , 4
136.33 , 3 , 4
136.78 , 4 , 4
137.23 , 1 , 4
137.68 , 2 , 4
138.13 , 3 , 4
138.58 , 4 , 4
139.03 , 1 , 4
139.48 , 2 , 4
139.93 , 3 , 4
140.39 , 4 , 4
140.85 , 1 , 4
141.31 , 2 , 4
141.77 , 3 , 4
142.23 , 4 , 4
142.69 , 1 , 4
143.15 , 2 , 4
143.61 , 3 , 4
144.07 , 4 , 4
144.53 , 1 , 4
144.99 , 2 , 4
145.46 , 3 , 4
145.93 , 4 , 4
146.4 , 1 , 4
146.87 , 2 , 4
147.33 , 3 , 4
147.79 , 4 , 4
148.25 , 1 , 4
148.71 , 2 , 4
149.17 , 3 , 4
149.63 , 4 , 4
150.09 , 1 , 4
150.55 , 2 , 4
151.01 , 3 , 4
151.47 , 4 , 4
151.93 , 1 , 4
152.39 , 2 , 4
152.86 , 3 , 4
153.33 , 4 , 4
153.8 , 1 , 4
154.27 , 2 , 4
154.74 , 3 , 4
155.21 , 4 , 4
155.67 , 1 , 4
156.13 , 2 , 4
156.59 , 3 , 4
157.05 , 4 , 4
157.51 , 1 , 3
157.97 , 2 , 3
158.43 , 3 , 3
158.89 , 1 , 3
159.35 , 2 , 3
159.81 , 3 , 3
160.27 , 1 , 3
160.73 , 2 , 3
161.19 , 3 , 3
161.65 , 1 , 3
162.11 , 2 , 3
162.57 , 3 , 3
163.03 , 1 , 3
163.49 , 2 , 3
163.95 , 3 , 3
164.41 , 1 , 3
164.87 , 2 , 3
165.33 , 3 , 3
165.79 , 1 , 4
166.25 , 2 , 4
166.71 , 3 , 4
167.17 , 4 , 4
167.63 , 1 , 4
168.09 , 2 , 4
168.55 , 3 , 4
169.01 , 4 , 4
169.47 , 1 , 4
169.93 , 2 , 4
170.39 , 3 , 4
170.85 , 4 , 4
171.31 , 1 , 4
171.77 , 2 , 4
172.23 , 3 , 4
172.69 , 4 , 4
173.15 , 1 , 4
173.61 , 2 , 4
174.07 , 3 , 4
174.53 , 4 , 4
175 , 1 , 4
175.47 , 2 , 4
175.94 , 3 , 4
176.41 , 4 , 4
176.88 , 1 , 4
177.35 , 2 , 4
177.81 , 3 , 4
178.27 , 4 , 4
178.73 , 1 , 4
179.19 , 2 , 4
179.65 , 3 , 4
180.11 , 4 , 4
180.57 , 1 , 4
181.03 , 2 , 4
181.49 , 3 , 4
181.95 , 4 , 4
182.41 , 1 , 4
182.87 , 2 , 4
183.33 , 3 , 4
183.79 , 4 , 4
184.25 , 1 , 3
184.71 , 2 , 3
185.17 , 3 , 3
185.63 , 1 , 3
186.09 , 2 , 3
186.55 , 3 , 3
187.01 , 1 , 4
187.48 , 2 , 4
187.95 , 3 , 4
188.42 , 4 , 4
188.89 , 1 , 4
189.36 , 2 , 4
189.82 , 3 , 4
190.28 , 4 , 4
190.74 , 1 , 4
191.2 , 2 , 4
191.65 , 3 , 4
192.1 , 4 , 4
192.55 , 1 , 4
193 , 2 , 4
193.45 , 3 , 4
193.91 , 4 , 4
194.37 , 1 , 4
194.83 , 2 , 4
195.29 , 3 , 4
195.75 , 4 , 4
196.21 , 1 , 4
196.68 , 2 , 4
197.15 , 3 , 4
197.62 , 4 , 4
198.09 , 1 , 4
198.56 , 2 , 4
199.03 , 3 , 4
199.5 , 4 , 4
199.96 , 1 , 4
200.42 , 2 , 4
200.88 , 3 , 4
201.34 , 4 , 4
201.8 , 1 , 4
202.26 , 2 , 4
202.72 , 3 , 4
203.18 , 4 , 4
203.64 , 1 , 4
204.1 , 2 , 4
204.56 , 3 , 4
205.02 , 4 , 4
205.48 , 1 , 4
205.94 , 2 , 4
206.4 , 3 , 4
206.86 , 4 , 4
207.32 , 1 , 4
207.78 , 2 , 4
208.24 , 3 , 4
208.7 , 4 , 4
209.16 , 1 , 4
209.62 , 2 , 4
210.08 , 3 , 4
210.54 , 4 , 4
211 , 1 , 4
211.47 , 2 , 4
211.94 , 3 , 4
212.41 , 4 , 4
212.88 , 1 , 4
213.35 , 2 , 4
213.82 , 3 , 4
214.29 , 4 , 4
214.76 , 1 , 4
215.23 , 2 , 4
215.7 , 3 , 4
216.17 , 4 , 4
216.64 , 1 , 4
217.11 , 2 , 4
217.58 , 3 , 4
218.05 , 4 , 4
218.52 , 1 , 4
218.98 , 2 , 4
219.44 , 3 , 4
219.9 , 4 , 4
220.36 , 1 , 4
220.82 , 2 , 4
221.28 , 3 , 4
221.74 , 4 , 4
222.2 , 1 , 4
222.66 , 2 , 4
223.13 , 3 , 4
223.6 , 4 , 4
224.07 , 1 , 4
224.54 , 2 , 4
225.01 , 3 , 4
225.48 , 4 , 4
225.95 , 1 , 4
226.42 , 2 , 4
226.89 , 3 , 4
227.36 , 4 , 4
227.83 , 1 , 4
228.3 , 2 , 4
228.77 , 3 , 4
229.24 , 4 , 4
229.71 , 1 , 4
230.17 , 2 , 4
230.63 , 3 , 4
231.09 , 4 , 4
231.55 , 1 , 4
232.01 , 2 , 4
232.47 , 3 , 4
232.93 , 4 , 4
233.39 , 1 , 4
233.85 , 2 , 4
234.3 , 3 , 4
234.75 , 4 , 4
235.2 , 1 , 4
235.66 , 2 , 4
236.12 , 3 , 4
236.58 , 4 , 4
237.04 , 1 , 4
237.5 , 2 , 4
237.96 , 3 , 4
238.42 , 4 , 4
238.88 , 1 , 4
239.34 , 2 , 4
239.8 , 3 , 4
240.26 , 4 , 4
240.72 , 1 , 4
241.18 , 2 , 4
241.64 , 3 , 4
242.1 , 4 , 4
242.56 , 1 , 4
243.02 , 2 , 4
243.48 , 3 , 4
243.94 , 4 , 4
244.4 , 1 , 4
244.86 , 2 , 4
245.32 , 3 , 4
245.78 , 4 , 4
246.24 , 1 , 4
246.7 , 2 , 4
247.16 , 3 , 4
247.62 , 4 , 4
248.08 , 1 , 4
248.54 , 2 , 4
249 , 3 , 4
249.46 , 4 , 4
249.92 , 1 , 4
250.38 , 2 , 4
250.84 , 3 , 4
251.3 , 4 , 4
251.77 , 1 , 4
252.24 , 2 , 4
252.71 , 3 , 4
253.18 , 4 , 4
253.65 , 1 , 4
254.12 , 2 , 4
254.59 , 3 , 4
255.06 , 4 , 4
255.53 , 1 , 4
256 , 2 , 4
256.47 , 3 , 4
256.94 , 4 , 4
257.41 , 1 , 4
257.87 , 2 , 4
258.33 , 3 , 4
258.79 , 4 , 4
259.25 , 1 , 4
259.71 , 2 , 4
260.17 , 3 , 4
260.63 , 4 , 4
261.08 , 1 , 4
261.53 , 2 , 4
261.98 , 3 , 4
262.44 , 4 , 4
262.9 , 1 , 4
263.36 , 2 , 4
263.82 , 3 , 4
264.28 , 4 , 4
264.74 , 1 , 4
265.2 , 2 , 4
265.66 , 3 , 4
266.12 , 4 , 4
266.58 , 1 , 4
267.04 , 2 , 4
267.5 , 3 , 4
267.96 , 4 , 4
268.42 , 1 , 4
268.88 , 2 , 4
269.34 , 3 , 4
269.8 , 4 , 4
270.26 , 1 , 4
270.72 , 2 , 4
271.18 , 3 , 4
271.64 , 4 , 4
272.1 , 1 , 4
272.56 , 2 , 4
273.02 , 3 , 4
273.48 , 4 , 4
273.94 , 1 , 4
274.4 , 2 , 4
274.86 , 3 , 4
275.32 , 4 , 4
275.78 , 1 , 4
276.24 , 2 , 4
276.7 , 3 , 4
277.16 , 4 , 4
277.62 , 1 , 4
278.08 , 2 , 4
278.54 , 3 , 4
279.01 , 4 , 4
279.48 , 1 , 4
279.95 , 2 , 4
280.42 , 3 , 4
280.89 , 4 , 4
281.36 , 1 , 4
281.82 , 2 , 4
282.28 , 3 , 4
282.74 , 4 , 4
283.2 , 1 , 4
283.66 , 2 , 4
284.12 , 3 , 4
284.58 , 4 , 4
285.04 , 1 , 4
285.5 , 2 , 4
285.96 , 3 , 4
286.42 , 4 , 4
286.88 , 1 , 4
287.34 , 2 , 4
287.8 , 3 , 4
288.26 , 4 , 4
288.72 , 1 , 4
289.18 , 2 , 4
289.64 , 3 , 4
290.11 , 4 , 4
290.58 , 1 , 4
291.04 , 2 , 4
291.5 , 3 , 4
291.96 , 4 , 4
292.42 , 1 , 4
292.88 , 2 , 4
293.34 , 3 , 4
293.8 , 4 , 4
294.26 , 1 , 4
294.72 , 2 , 4
295.18 , 3 , 4
295.64 , 4 , 4
296.1 , 1 , 4
296.56 , 2 , 4
297.02 , 3 , 4
297.48 , 4 , 4
297.94 , 1 , 4
298.41 , 2 , 4
298.88 , 3 , 4
299.35 , 4 , 4
299.81 , 1 , 4
300.27 , 2 , 4
300.73 , 3 , 4
301.19 , 4 , 4
301.65 , 1 , 4
302.11 , 2 , 4
302.57 , 3 , 4
303.03 , 4 , 4
303.49 , 1 , 4
303.95 , 2 , 4
304.41 , 3 , 4
304.87 , 4 , 4
305.33 , 1 , 4
305.79 , 2 , 4
306.25 , 3 , 4
306.71 , 4 , 4
307.17 , 1 , 4
