"timestamp","x","y","z"
"5124052820","2.7704556","7.778356","5.354058"
"5133910511","2.8075864","7.597492","5.4989886"
"5143798704","2.8075864","7.597492","5.4989886"
"5153686897","2.8075864","7.597492","5.4989886"
"5163575090","2.8075864","7.597492","5.4989886"
"5173463283","2.8075864","7.597492","5.4989886"
"5183351476","2.8075864","7.597492","5.4989886"
"5193239669","2.788422","7.541197","5.556482"
"5203127862","2.8171687","7.60947","5.6606884"
"5213016055","2.8363333","7.7052917","5.621162"
"5222934750","2.9213753","7.59869","5.5660644"
"5232853444","2.8830464","7.51245","5.5576797"
"5242772139","2.8447175","7.492088","5.4810224"
"5252690833","2.7872243","7.4609456","5.291774"
"5262578776","2.7584777","7.422617","5.301356"
"5272466719","2.8255532","7.4525614","5.4151444"
"5282354662","2.8255532","7.6070743","5.470242"
"5292242605","2.8075864","7.7807517","5.52534"
"5302130798","2.71416","7.8094983","5.5433064"
"5312018991","2.6842155","7.693314","5.44988"
"5321907184","2.6830177","7.5100546","5.3947825"
"5331795377","2.6830177","7.441781","5.3301024"
"5341683570","2.6830177","7.4992743","5.2618294"
"5351571763","2.7117646","7.517241","5.213918"
"5361459956","2.7500932","7.5579653","5.3947825"
"5371348149","2.863882","7.608272","5.5469"
"5381236342","2.8830464","7.668161","5.7265663"
"5391124535","2.874662","7.763983","5.744533"
"5401012728","2.874662","7.6957097","5.621162"
"5410900921","2.8363333","7.7316427","5.488209"
"5420788864","2.7405112","7.672952","5.364838"
"5430676807","2.5979757","7.5567675","5.252247"
"5440564750","2.6351068","7.4513636","5.2821913"
"5450452693","2.7776423","7.4142323","5.4163423"
"5460340886","2.9201775","7.5316143","5.5385156"
"5470229079","2.8830464","7.6861277","5.6127777"
"5480117272","2.8363333","7.7711697","5.544504"
"5490005465","2.7704556","7.8669915","5.5145597"
"5499893658","2.7608733","7.769972","5.4582644"
"5509781851","2.7213466","7.538801","5.3660355"
"5519670044","2.76806","7.356739","5.3971777"
"5529558237","2.8914309","7.3759036","5.4163423"
"5539446430","2.9105952","7.433397","5.3875957"
"5549334623","2.9213753","7.635821","5.451078"
"5559222816","2.9022107","7.769972","5.477429"
"5569111009","2.8375309","7.8574095","5.572053"
"5578999202","2.7992022","7.7927294","5.6774573"
"5588887395","2.7980044","7.657381","5.6127777"
"5598775588","2.7213466","7.5699434","5.508571"
"5608663781","2.7596755","7.625041","5.3935847"
"5618551724","2.826751","7.768774","5.3732224"
"5628439667","2.8938265","7.8657937","5.4474845"
"5638327610","2.9129908","7.8657937","5.466649"
"5648215553","2.8459153","7.7891364","5.4391"
"5658096246","2.8459153","7.8669915","5.5337243"
"5667976939","2.8554976","7.7723675","5.619964"
"5677857631","2.8171687","7.7136765","5.573251"
"5687738324","2.7225444","7.693314","5.459462"
"5697626267","2.6937978","7.662172","5.2977624"
"5707514210","2.7980044","7.6909184","5.307345"
"5717402153","2.8554976","7.720863","5.411551"
"5727290096","2.7596755","7.6633697","5.412749"
"5737178289","2.655469","7.5579653","5.3852"
"5747066482","2.655469","7.50167","5.4810224"
"5756954675","2.8075864","7.5891075","5.5756464"
"5766842868","2.911793","7.68493","5.5744486"
"5776731061","2.8459153","7.7891364","5.4965935"
"5786619254","2.7608733","7.7891364","5.487011"
"5796507447","2.7129622","7.693314","5.459462"
"5806395640","2.6926","7.500472","5.4151444"
"5816283833","2.7009845","7.3854856","5.40676"
"5826172026","2.7488954","7.463341","5.4726377"
"5836060219","2.7788398","7.68493","5.5073733"
"5845948412","2.751291","7.8083005","5.4295177"
