time in seconds, count in bar, beats in bar
72.14 , 4 , 4
72.55 , 1 , 4
72.96 , 2 , 4
73.37 , 3 , 4
73.78 , 4 , 4
74.19 , 1 , 4
74.61 , 2 , 4
75.03 , 3 , 4
75.45 , 4 , 4
75.87 , 1 , 4
76.29 , 2 , 4
76.71 , 3 , 4
77.12 , 4 , 4
77.53 , 1 , 4
77.94 , 2 , 4
78.35 , 3 , 4
78.77 , 4 , 4
79.19 , 1 , 4
79.61 , 2 , 4
80.03 , 3 , 4
80.44 , 4 , 4
80.85 , 1 , 4
81.26 , 2 , 4
81.68 , 3 , 4
82.1 , 4 , 4
82.52 , 1 , 4
82.94 , 2 , 4
83.36 , 3 , 4
83.77 , 4 , 4
84.18 , 1 , 4
84.59 , 2 , 4
85 , 3 , 4
85.42 , 4 , 4
85.84 , 1 , 4
86.26 , 2 , 4
86.68 , 3 , 4
87.1 , 4 , 4
87.52 , 1 , 4
87.94 , 2 , 4
88.36 , 3 , 4
88.78 , 4 , 4
89.2 , 1 , 4
89.61 , 2 , 4
90.02 , 3 , 4
90.43 , 4 , 4
90.84 , 1 , 4
91.25 , 2 , 4
91.66 , 3 , 4
92.07 , 4 , 4
92.49 , 1 , 4
92.91 , 2 , 4
93.33 , 3 , 4
93.75 , 4 , 4
94.17 , 1 , 4
94.59 , 2 , 4
95.01 , 3 , 4
95.43 , 4 , 4
95.85 , 1 , 4
96.27 , 2 , 4
96.68 , 3 , 4
97.09 , 4 , 4
97.5 , 1 , 4
97.91 , 2 , 4
98.33 , 3 , 4
98.75 , 4 , 4
99.17 , 1 , 4
99.59 , 2 , 4
100.01 , 3 , 4
100.43 , 4 , 4
100.85 , 1 , 4
101.27 , 2 , 4
101.69 , 3 , 4
102.1 , 4 , 4
102.51 , 1 , 4
102.92 , 2 , 4
103.33 , 3 , 4
103.74 , 4 , 4
104.15 , 1 , 4
104.57 , 2 , 4
104.99 , 3 , 4
105.41 , 4 , 4
105.83 , 1 , 4
106.25 , 2 , 4
106.67 , 3 , 4
107.08 , 4 , 4
107.49 , 1 , 4
107.91 , 2 , 4
108.33 , 3 , 4
108.75 , 4 , 4
109.17 , 1 , 4
109.59 , 2 , 4
110 , 3 , 4
110.41 , 4 , 4
110.82 , 1 , 4
111.24 , 2 , 4
111.66 , 3 , 4
112.08 , 4 , 4
112.5 , 1 , 4
112.92 , 2 , 4
113.33 , 3 , 4
113.74 , 4 , 4
114.16 , 1 , 4
114.58 , 2 , 4
115 , 3 , 4
115.41 , 4 , 4
115.82 , 1 , 4
116.23 , 2 , 4
116.65 , 3 , 4
117.07 , 4 , 4
117.49 , 1 , 4
117.91 , 2 , 4
118.33 , 3 , 4
118.75 , 4 , 4
119.17 , 1 , 4
119.59 , 2 , 4
120 , 3 , 4
120.41 , 4 , 4
120.83 , 1 , 4
121.25 , 2 , 4
121.67 , 3 , 4
122.09 , 4 , 4
122.51 , 1 , 4
122.93 , 2 , 4
123.35 , 3 , 4
123.77 , 4 , 4
124.19 , 1 , 4
124.61 , 2 , 4
125.03 , 3 , 4
125.45 , 4 , 4
125.87 , 1 , 4
126.28 , 2 , 4
126.69 , 3 , 4
127.1 , 4 , 4
127.52 , 1 , 4
127.94 , 2 , 4
128.36 , 3 , 4
128.78 , 4 , 4
129.2 , 1 , 4
129.62 , 2 , 4
130.04 , 3 , 4
130.46 , 4 , 4
130.88 , 1 , 4
131.3 , 2 , 4
131.72 , 3 , 4
132.14 , 4 , 4
132.56 , 1 , 3
132.98 , 2 , 3
133.4 , 3 , 3
133.82 , 1 , 3
134.23 , 2 , 3
134.64 , 3 , 3
135.05 , 1 , 3
135.46 , 2 , 3
135.87 , 3 , 3
136.28 , 1 , 4
136.69 , 2 , 4
137.1 , 3 , 4
137.51 , 4 , 4
137.93 , 1 , 4
138.35 , 2 , 4
138.77 , 3 , 4
139.19 , 4 , 4
139.61 , 1 , 4
140.03 , 2 , 4
140.45 , 3 , 4
140.87 , 4 , 4
141.29 , 1 , 4
141.71 , 2 , 4
142.13 , 3 , 4
142.55 , 4 , 4
142.97 , 1 , 4
143.39 , 2 , 4
143.81 , 3 , 4
144.23 , 4 , 4
144.65 , 1 , 4
145.06 , 2 , 4
145.47 , 3 , 4
145.88 , 4 , 4
146.29 , 1 , 4
146.7 , 2 , 4
147.11 , 3 , 4
147.52 , 4 , 4
147.94 , 1 , 4
148.36 , 2 , 4
148.78 , 3 , 4
149.2 , 4 , 4
149.62 , 1 , 4
150.04 , 2 , 4
150.46 , 3 , 4
150.88 , 4 , 4
151.3 , 1 , 4
151.71 , 2 , 4
152.12 , 3 , 4
152.53 , 4 , 4
152.94 , 1 , 4
153.35 , 2 , 4
153.77 , 3 , 4
154.19 , 4 , 4
154.61 , 1 , 4
155.03 , 2 , 4
155.45 , 3 , 4
155.87 , 4 , 4
156.29 , 1 , 4
156.71 , 2 , 4
157.13 , 3 , 4
157.55 , 4 , 4
157.96 , 1 , 4
158.37 , 2 , 4
158.78 , 3 , 4
159.19 , 4 , 4
159.61 , 1 , 4
160.03 , 2 , 4
160.45 , 3 , 4
160.87 , 4 , 4
161.29 , 1 , 4
161.71 , 2 , 4
162.13 , 3 , 4
162.55 , 4 , 4
162.97 , 1 , 4
163.38 , 2 , 4
163.79 , 3 , 4
164.2 , 4 , 4
164.61 , 1 , 4
165.02 , 2 , 4
165.43 , 3 , 4
165.85 , 4 , 4
166.27 , 1 , 4
166.69 , 2 , 4
167.11 , 3 , 4
167.53 , 4 , 4
167.95 , 1 , 4
168.37 , 2 , 4
168.79 , 3 , 4
169.21 , 4 , 4
169.63 , 1 , 4
170.05 , 2 , 4
170.47 , 3 , 4
170.89 , 4 , 4
171.31 , 1 , 4
171.73 , 2 , 4
172.14 , 3 , 4
172.55 , 4 , 4
172.96 , 1 , 4
173.37 , 2 , 4
173.78 , 3 , 4
174.19 , 4 , 4
174.6 , 1 , 4
175.02 , 2 , 4
175.44 , 3 , 4
175.86 , 4 , 4
176.28 , 1 , 4
176.7 , 2 , 4
177.12 , 3 , 4
177.54 , 4 , 4
177.96 , 1 , 4
178.38 , 2 , 4
178.8 , 3 , 4
179.22 , 4 , 4
179.64 , 1 , 4
180.06 , 2 , 4
180.48 , 3 , 4
180.9 , 4 , 4
181.32 , 1 , 4
181.73 , 2 , 4
182.14 , 3 , 4
182.55 , 4 , 4
182.96 , 1 , 4
183.37 , 2 , 4
183.78 , 3 , 4
184.2 , 4 , 4
184.62 , 1 , 4
185.04 , 2 , 4
185.46 , 3 , 4
185.88 , 4 , 4
186.3 , 1 , 4
186.72 , 2 , 4
187.14 , 3 , 4
187.56 , 4 , 4
187.98 , 1 , 4
188.4 , 2 , 4
188.82 , 3 , 4
189.24 , 4 , 4
189.66 , 1 , 4
190.08 , 2 , 4
190.5 , 3 , 4
190.92 , 4 , 4
191.34 , 1 , 4
191.76 , 2 , 4
192.18 , 3 , 4
192.6 , 4 , 4
193.01 , 1 , 4
193.42 , 2 , 4
193.83 , 3 , 4
194.24 , 4 , 4
194.65 , 1 , 4
195.06 , 2 , 4
195.47 , 3 , 4
195.88 , 4 , 4
196.29 , 1 , 4
196.7 , 2 , 4
197.11 , 3 , 4
197.52 , 4 , 4
197.93 , 1 , 4
198.35 , 2 , 4
198.77 , 3 , 4
199.19 , 4 , 4
199.61 , 1 , 4
200.02 , 2 , 4
200.43 , 3 , 4
200.84 , 4 , 4
201.25 , 1 , 4
201.66 , 2 , 4
202.08 , 3 , 4
202.5 , 4 , 4
202.92 , 1 , 4
203.34 , 2 , 4
203.76 , 3 , 4
204.18 , 4 , 4
204.6 , 1 , 4
205.02 , 2 , 4
205.44 , 3 , 4
205.86 , 4 , 4
206.28 , 1 , 4
206.7 , 2 , 4
207.11 , 3 , 4
207.52 , 4 , 4
207.93 , 1 , 4
208.34 , 2 , 4
208.76 , 3 , 4
209.18 , 4 , 4
209.6 , 1 , 4
210.02 , 2 , 4
210.44 , 3 , 4
210.86 , 4 , 4
211.28 , 1 , 4
211.7 , 2 , 4
212.12 , 3 , 4
212.54 , 4 , 4
212.96 , 1 , 4
213.38 , 2 , 4
213.8 , 3 , 4
214.22 , 4 , 4
214.64 , 1 , 4
215.06 , 2 , 4
215.47 , 3 , 4
215.88 , 4 , 4
216.29 , 1 , 4
216.7 , 2 , 4
217.11 , 3 , 4
217.53 , 4 , 4
217.95 , 1 , 4
218.37 , 2 , 4
218.79 , 3 , 4
219.21 , 4 , 4
219.63 , 1 , 4
220.05 , 2 , 4
220.47 , 3 , 4
220.89 , 4 , 4
221.31 , 1 , 4
221.73 , 2 , 4
222.15 , 3 , 4
222.56 , 4 , 4
222.97 , 1 , 3
223.38 , 2 , 3
223.79 , 3 , 3
224.2 , 1 , 3
224.61 , 2 , 3
225.03 , 3 , 3
225.45 , 1 , 3
225.87 , 2 , 3
226.29 , 3 , 3
226.71 , 1 , 3
227.13 , 2 , 3
227.55 , 3 , 3
227.97 , 1 , 3
228.39 , 2 , 3
228.81 , 3 , 3
229.23 , 1 , 3
229.65 , 2 , 3
230.07 , 3 , 3
